Px1	Py1	Pz1	Px2	Py2	Pz2	Px3	Py3	Pz3	Px4	Py4	Pz4
0.0234413	-0.768258	1.1245	-0.0197232	0.630467	-1.11876	0.204281	-0.124657	0.890747	-0.209822	0.106855	-0.898814
-1.27837	0.667305	0.837694	1.1117	-0.3244	-0.936125	0.182491	-0.155841	0.81458	-0.0460412	-0.21666	-0.698874
0.462747	1.37677	0.709425	-0.189249	-1.51653	-0.609085	-0.245122	-0.026864	0.649186	-0.0226871	0.0972166	-0.776709
0.917292	1.16544	1.27607	-1.07579	-0.912511	-1.34073	0.491291	-0.0656719	0.784288	-0.289015	-0.111634	-0.711886
0.427165	0.250957	1.39201	-0.458963	-0.14445	-1.00388	0.138253	0.0104506	0.0850278	-0.0473078	-0.302025	-0.428562
0.539146	-0.00534224	1.38475	-0.454764	0.291182	-1.3206	-0.240828	-0.0271277	0.746562	0.206872	-0.329353	-0.79608
-0.244221	1.20624	1.22547	0.127101	-0.945109	-0.868241	0.132265	-0.39651	0.106129	-0.0233841	-0.0635106	-0.475207
-0.629042	-0.713021	1.53022	0.25134	0.372468	-1.10527	0.444526	0.471388	0.493993	-0.0337911	-0.104219	-0.892421
-1.28367	0.63796	0.390864	1.27595	-0.187239	-0.458169	-0.276229	0.00470421	0.574966	0.308246	-0.582489	-0.481854
1.39833	0.82671	0.475522	-0.548105	-0.769794	-0.656968	-0.283235	0.117807	0.589763	-0.536933	-0.194783	-0.401813
0.135036	0.632212	1.21825	-0.185526	-0.518619	-1.29376	0.0934499	0.321494	0.671568	0.0237357	-0.615003	-0.594207
0.606389	0.208196	1.38475	-1.15773	-0.30065	-1.36754	0.243468	0.455401	0.552814	0.317756	-0.438234	-0.55469
-0.584766	-0.026843	1.57399	0.310851	0.388528	-1.44117	0.0268546	-0.298207	0.634295	0.294272	-0.0947255	-0.750826
-0.0656648	-0.536141	1.18937	-0.0612302	0.430629	-1.21983	0.126224	0.181447	0.634295	-0.0114109	-0.168966	-0.581051
0.338059	-0.796944	1.45014	-0.643766	0.549961	-1.18617	0.177762	0.186229	0.552814	0.172445	0.0150317	-0.79608
-0.779519	0.270946	1.21825	0.936142	-0.00495234	-1.22655	-0.322931	-0.380187	0.799421	0.183683	0.11874	-0.808975
0.0910725	0.230083	1.46468	-0.558373	0.034544	-1.3206	0.476619	-0.00157657	0.619428	0.00608166	-0.29829	-0.737862
-0.843963	0.0370767	1.1173	1.17225	-0.403457	-1.00388	-0.546227	0.224286	0.574966	0.198346	0.0596502	-0.646669
0.495988	0.594568	1.50108	-0.617175	-0.476138	-1.50797	0.289101	0.00479678	0.769179	-0.201429	-0.116691	-0.750826
0.559089	-0.962012	1.23269	-0.144163	1.1023	-1.26689	-0.41049	-0.168438	0.799421	-0.0399342	0.102694	-0.776709
1.37537	0.950717	0.447279	-1.14527	-1.17814	-0.485657	-0.267223	-0.0844446	0.731515	0.0467556	0.181133	-0.679327
-1.3937	0.306262	0.41906	1.20644	-0.42809	-0.622773	-0.235194	-0.00801584	0.791851	0.457024	-0.00697379	-0.594207
0.36082	0.380067	1.47924	0.547912	-0.197773	-2.1103	-0.180531	0.196267	0.746562	-0.633722	-0.464773	-0.0959907
0.269778	0.698305	1.33399	-0.102635	-0.182861	-1.27361	-0.0460508	-0.355274	0.641738	-0.086713	-0.205889	-0.685847
0.910035	-0.850012	1.00231	-0.924862	0.556375	-0.786608	-0.0325003	0.248827	0.552814	0.104332	0.0536785	-0.724882
-0.0210018	1.00965	1.04539	0.168362	-0.881279	-1.01741	-0.389625	0.0928816	0.612003	0.286089	-0.26809	-0.633578
-0.599187	0.778522	1.1101	0.706615	-0.321239	-1.27361	-0.126361	-0.185854	0.701493	0.100251	-0.38223	-0.55469
0.198585	1.08138	0.638374	-0.294843	-1.21351	-0.629615	-0.0536016	0.152626	0.81458	0.154631	-0.0939323	-0.834719
-0.644063	0.100685	1.1317	0.584736	0.0546042	-1.11876	0.147976	-0.00159922	0.761634	-0.0689474	-0.171827	-0.737862
0.340211	0.123797	1.66902	0.165184	0.659467	-1.67444	-0.270246	-0.366264	0.597171	-0.204215	-0.435636	-0.613911
1.44928	0.461624	1.17495	-1.2671	-0.302059	-1.20637	-0.479298	0.0820601	0.829763	0.258847	-0.324306	-0.78317
-0.951788	0.712588	0.995135	0.545613	-0.803035	-0.956464	0.284366	0.338218	0.604584	0.169669	-0.27957	-0.620471
-0.527738	-1.09704	0.802015	0.379122	1.11534	-0.861445	0.101237	0.0880938	0.784288	0.104264	-0.0839065	-0.731374
1.4928	-0.0915089	1.66902	-0.75953	0.249707	-1.59463	-0.345156	-0.318091	0.664101	-0.392405	0.119668	-0.731374
1.03208	1.26945	0.638374	-0.989758	-0.888782	-0.725259	0.197031	-0.130832	0.867831	-0.264661	-0.204418	-0.757303
-0.155042	1.33433	1.23992	0.00111676	-0.598813	-1.22655	-0.0662863	-0.331745	0.694003	0.23818	-0.388286	-0.685847
-0.783954	-0.411412	1.4138	0.459766	0.650452	-1.11202	0.274492	-0.194326	0.486666	0.0577618	-0.0889453	-0.78317
0.0464536	-0.371722	1.69831	0.311818	0.784412	-1.33402	-0.447392	-0.663021	0.428254	0.0809527	0.196185	-0.757303
0.563935	-1.07757	1.53022	-0.762327	0.643772	-1.4679	-0.219899	0.157377	0.708989	0.398282	0.168966	-0.744346
-0.0434318	1.07893	1.23269	-0.522317	-0.683194	-0.963242	0.493873	-0.230449	0.435536	0.0929559	-0.227551	-0.705382
-0.68328	0.688893	0.866265	0.651475	-1.02431	-0.89541	-0.296205	0.299794	0.582362	0.34784	-0.00701546	-0.534876
0.405258	0.486513	1.4356	-0.705072	-0.420491	-1.24001	0.120409	-0.160438	0.701493	0.188561	0.0964666	-0.853987
-1.013	-0.299318	0.816282	0.547227	0.635318	-0.854649	0.270552	0.167947	0.582362	0.195343	-0.570065	-0.501768
-0.44897	-0.670133	1.53022	0.14574	0.526542	-1.4211	0.326181	0.0934385	0.671568	-0.028473	-0.0781502	-0.763775
0.866603	-0.13213	1.0382	-0.996439	-0.282142	-1.21983	0.28479	-0.115009	0.619428	-0.130744	0.424252	-0.421881
1.53807	-0.429705	1.16774	-1.32792	-0.044517	-1.24673	0.0410227	0.133957	0.860204	-0.264489	0.239931	-0.763775
1.12888	0.289648	0.916322	-0.880509	-0.644948	-0.875035	-0.427451	0.20856	0.724	0.191017	0.0701952	-0.724882
-0.132417	0.673585	1.16053	0.10505	-0.539637	-1.2131	0.107555	0.0494649	0.746562	-0.133301	-0.167417	-0.672804
-0.810313	-0.434891	1.58129	1.1397	0.251455	-1.35413	-0.524165	0.0237192	0.656641	0.137219	0.123641	-0.853987
0.131082	0.304269	0.194144	0.207604	0.349183	-1.44117	-0.622451	-0.688117	1.8848	0.23437	-0.0404166	-0.600779
0.13612	-0.219574	1.4938	-0.0401968	0.605043	-1.43448	0.0868004	-0.229641	0.671568	-0.167826	-0.111853	-0.692363
0.224402	0.590081	1.23992	-0.019608	-0.873561	-1.3206	-0.106513	0.0047715	0.716492	-0.0990285	0.204595	-0.613911
0.701659	0.209875	1.6617	-1.07517	-0.314377	-2.01828	0.107718	0.0303626	0.761634	0.178565	-0.0580203	-0.448578
0.405344	0.443836	1.44287	-0.453617	-0.221534	-1.40772	0.161152	-0.148399	0.746562	-0.0917349	-0.187711	-0.770244
-0.606021	0.915958	1.50108	-0.0194378	-1.06168	-1.62125	0.210755	0.218217	0.875463	0.455663	-0.171603	-0.750826
0.469237	0.20702	1.18937	-1.12113	-0.00495331	-1.21983	0.312648	-0.305431	0.664101	0.338134	0.0541013	-0.646669
-1.01319	0.0805308	1.58129	0.866033	-0.00490828	-1.53466	0.0206619	0.0241713	0.844971	0.153937	-0.0935106	-0.879625
-0.378483	0.675563	1.2616	-0.226209	-0.575871	-1.41441	0.0337565	0.100224	0.716492	0.600323	-0.141505	-0.548089
0.379213	0.990366	1.1101	-0.726125	-0.44045	-1.22655	0.385161	0.0995495	0.649186	-0.0467432	-0.696314	-0.548089
0.667867	0.0582168	1.08852	-0.939224	0.214008	-1.03094	0.20758	-0.211747	0.724	0.0810053	-0.111199	-0.750826
1.34358	0.43503	0.752127	-0.814484	0.154405	-1.00388	0.0270566	-0.344961	0.708989	-0.596975	-0.204234	-0.495134
-0.381121	0.358882	1.50108	0.409964	-0.550203	-1.78721	-0.0466786	0.318501	0.77673	0.0776109	-0.154351	-0.44191
-1.12916	0.45041	0.327509	1.40316	-0.328866	-0.465043	-0.0334158	-0.0595358	0.829763	-0.179539	-0.239052	-0.685847
0.023456	1.01261	1.14611	-0.502071	-1.1835	-0.915773	0.54956	0.314852	0.269432	-0.0350248	-0.34371	-0.534876
0.452442	-0.349283	1.61051	-0.0405745	0.809342	-1.11202	-0.691774	-0.412865	0.21232	0.272989	-0.0842905	-0.685847
0.265316	1.10615	0.759249	-0.78846	-0.400859	-1.22655	0.00702792	-0.306578	0.701493	0.552843	-0.406353	-0.233045
-0.175123	0.204706	0.802015	0.615337	-0.206821	-0.567991	-0.622257	0.0107	0.319682	0.206064	-0.0630057	-0.55469
0.0457347	0.631154	1.16053	-0.625162	-0.541965	-1.06475	0.320252	0.303171	0.694003	0.247678	-0.472703	-0.770244
0.942789	-1.09004	0.581641	-1.2944	0.743582	-0.471916	0.635357	-0.138769	0.516008	-0.281108	0.462209	-0.581051
0.668984	0.0371077	1.14611	-0.748803	0.272875	-1.139	-0.280731	-0.30048	0.501326	0.320731	0.0720728	-0.461901
1.16161	0.696257	1.23269	-0.899904	0.0548943	-0.936125	0.110098	-0.555085	0.377434	-0.406868	-0.289554	-0.659745
0.0459075	-0.0266232	1.29054	-0.308153	0.0540121	-1.49462	-0.223547	-0.447007	0.574966	0.486139	0.409978	-0.354837
-0.644871	0.673867	1.17495	0.06339	-0.538901	-1.26017	0.125382	-0.0391831	0.567576	0.408097	-0.209728	-0.501768
-0.0211917	1.23214	1.35574	0.00111698	-1.2325	-1.21983	0.316214	-0.13322	0.567576	-0.278897	0.0761971	-0.659745
-0.688563	-0.57764	1.1317	0.853695	0.787476	-1.19964	-0.416908	-0.084957	0.791851	0.283665	-0.155635	-0.718386
-0.400565	0.653874	1.23992	0.701828	-0.299428	-1.50797	0.0857085	0.267409	0.545441	-0.422087	-0.616577	-0.294122
-1.109	0.699914	0.376775	1.10886	-0.573319	-0.368684	-0.46172	0.153452	0.457415	0.450968	-0.249972	-0.468556
-0.0667263	0.275095	1.7423	0.350721	0.0734692	-1.58131	-0.475434	0.253026	0.47203	0.198607	-0.57924	-0.633578
0.841607	-0.447741	0.923479	-1.2195	-0.00501596	-0.786608	0.252281	0.276322	0.641738	0.0406575	0.141399	-0.750826
-0.176034	1.21881	0.980792	0.351468	-0.436869	-1.50797	0.133647	-0.0968258	0.694003	-0.250322	-0.781903	-0.16475
0.404576	0.677838	1.3775	-0.391533	-0.438056	-1.41441	-0.040141	-0.117372	0.822168	0.0405522	-0.143773	-0.776709
0.691678	-0.387266	1.16774	-1.02061	0.312872	-1.10527	0.161152	-0.0271277	0.746562	0.195396	0.0696959	-0.79608
0.71261	-0.132378	1.10291	-1.33417	0.472071	-1.08501	0.210615	-0.120503	0.552814	0.38242	-0.309424	-0.55469
1.91615	0.41415	0.759249	-1.85085	-0.265662	-0.786608	-0.0793767	-0.349742	0.664101	-0.0462223	0.164864	-0.659745
0.603594	-0.175361	1.22547	-0.683901	0.351021	-1.26017	0.0741685	0.132641	0.761634	-0.0112474	-0.276657	-0.724882
0.115463	-0.963159	2.0445	0.103673	0.171003	-1.6678	-0.378226	0.651375	0.486666	0.154234	0.0692481	-0.860402
-0.316864	-0.395033	1.85254	0.75954	1.03013	-1.69437	-0.26602	-0.471073	0.686518	-0.125681	-0.126849	-0.815416
0.864801	0.669803	0.966454	-0.56386	-0.563179	-0.983566	-0.0665864	0.0366718	0.739036	-0.191268	-0.112	-0.679327
-0.333604	0.526288	1.23992	0.436525	-0.716048	-1.30047	0.0594893	-0.314558	0.552814	-0.147822	0.326015	-0.475207
0.496198	-0.241148	1.51565	-0.206667	0.608703	-1.22655	-0.180026	-0.535465	0.355736	-0.0638403	0.259754	-0.633578
-1.12092	0.791279	0.745006	0.208575	-0.657173	-1.28033	0.200744	-0.039773	0.716492	0.708999	-0.1004	-0.1716
-0.52235	-0.265671	1.91886	0.488547	0.536953	-2.01169	-0.248654	0.299749	0.791851	0.366295	-0.682118	-0.672804
0.448263	0.10115	1.29054	-1.51503	-0.285881	-0.76617	0.748455	0.250051	0.113173	0.315665	-0.0959724	-0.620471
0.838819	0.792753	0.809148	-1.09322	-0.847102	-0.786608	0.42533	0.101215	0.81458	-0.125762	-0.110553	-0.808975
0.564293	1.15335	1.5521	-0.263903	0.150503	-1.88641	-0.0461198	-0.469663	0.656641	-0.185859	-0.836803	-0.341375
0.0229147	1.4243	0.341578	0.274666	-0.846934	-0.793418	0.0136461	-0.26112	0.664101	-0.305343	-0.385856	-0.16475
-0.293142	-0.177971	1.73497	0.683203	0.388906	-1.40772	-0.303246	-0.315961	0.597171	-0.0620063	0.101186	-0.924348
0.635492	-0.178047	1.74964	-0.718415	0.328048	-1.59463	0.168872	-0.104351	0.806997	-0.0900993	-0.130536	-0.949822
-0.698933	-0.500272	1.64706	0.145769	0.821961	-1.41441	0.267375	-0.510337	0.46472	0.302988	0.0596111	-0.653209
0.720888	-0.198194	1.50108	-1.42177	0.0147309	-1.48794	0.230157	0.467575	0.545441	0.453563	-0.326658	-0.541484
0.579461	-0.132434	1.1173	-0.850464	0.608466	-1.24001	0.485505	0.0359131	0.530713	-0.250229	-0.507232	-0.408507
0.719976	0.294231	1.45741	-0.703015	-0.399534	-1.34073	0.25699	0.343233	0.567576	-0.266739	-0.25027	-0.679327
-0.689572	-0.748316	1.18216	0.811472	0.70768	-1.22655	-0.301353	-0.193224	0.754095	0.249946	0.214317	-0.679327
-0.425113	-0.325993	1.42106	0.332597	0.251651	-1.32731	-0.276229	-0.0141171	0.574966	0.396379	0.0541013	-0.646669
-0.472478	0.252498	1.6032	0.43441	-0.673264	-1.4679	-0.1047	0.592679	0.545441	0.192395	-0.173292	-0.653209
-0.110494	1.29289	1.26884	0.628145	-0.482868	-1.02418	-0.298582	-0.459687	0.442823	-0.238023	-0.267212	-0.666276
0.725485	0.555234	1.7203	-0.411081	-0.692117	-1.50797	-0.480017	0.349502	0.567576	0.167683	-0.188322	-0.737862
0.472003	-0.0907767	1.39201	-1.05569	0.310924	-1.3206	0.505891	-0.174987	0.806997	0.0631392	-0.012245	-0.841145
-0.624029	0.717968	1.25437	0.458509	-0.81704	-1.20637	-0.171756	0.414653	0.626859	0.343283	-0.35582	-0.666276
-1.01599	-0.0269228	1.67634	0.228475	-0.3003	-1.40772	0.421825	0.535896	0.420977	0.331657	-0.305978	-0.666276
-0.530483	1.21881	0.980792	0.795194	-1.00038	-1.03094	-0.194813	0.0689254	0.791851	-0.0866563	-0.404603	-0.692363
0.249019	-0.0912184	1.5594	-0.57932	0.567783	-1.30718	0.291288	-0.72836	0.391926	0.0470326	0.148824	-0.620471
-0.543835	0.081132	1.83782	-0.0402984	0.882738	-1.34743	0.316016	-0.578931	0.155542	0.262588	-0.328992	-0.640126
-0.46645	-0.153815	1.16053	0.41922	0.313671	-1.01741	-0.0388694	-0.30048	0.501326	0.169781	0.00417443	-0.613911
-0.922634	0.0375631	1.56669	0.723839	-0.221319	-1.44117	0.200292	0.322219	0.694003	0.00603846	-0.116012	-0.808975
-0.154815	-0.748473	1.18937	0.0219251	0.113975	-1.17944	-0.244209	0.262904	0.612003	0.322354	0.221734	-0.594207
-0.895534	1.28664	0.539154	0.574693	-0.935996	-0.465043	0.238843	-0.127804	0.634295	0.1272	-0.287107	-0.744346
0.943795	0.999551	1.42833	-1.25534	-0.632846	-1.52799	-0.101437	-0.240849	0.875463	0.369444	-0.226663	-0.744346
0.43467	-0.331441	1.9927	-0.49266	-0.0833047	-1.56799	0.476699	0.243773	0.348515	-0.340206	0.0426118	-0.737862
0.956959	0.0158779	1.09571	-1.08764	0.194481	-0.963242	0.55969	-0.195911	0.567576	-0.439464	-0.0344558	-0.711886
0.605242	0.698012	1.3195	-0.412518	-0.4581	-1.38763	-0.128486	0.0629914	0.867831	0.00606982	-0.308685	-0.757303
0.667867	0.439297	1.08852	-0.435569	-0.34174	-1.19964	0.0808783	0.139033	0.761634	-0.26779	-0.32344	-0.640126
0.515106	-0.643924	1.27607	0.563341	0.768716	-1.15248	-0.559285	-0.418252	0.341298	-0.513839	0.218172	-0.501768
-0.668689	0.717968	1.25437	0.625933	-0.362117	-1.14574	-0.303246	-0.29081	0.597171	0.2619	-0.056766	-0.666276
-0.132945	-0.197029	1.29778	0.602279	-0.182683	-1.30718	-0.311114	0.0370916	0.852585	-0.0738541	0.27038	-0.853987
1.14909	0.68875	0.85912	-1.07049	-0.425386	-0.841051	0.358087	-0.15936	0.634295	-0.447586	-0.0678865	-0.659745
-0.495245	-0.155869	1.61782	-0.692774	-0.238174	-1.84676	0.615264	0.191637	0.508664	0.55815	0.114084	-0.24665
0.17823	-1.48109	0.94496	-0.248272	1.46019	-1.21983	-0.112599	-0.0079138	0.664101	0.19212	0.067093	-0.361561
-0.424308	0.0800058	1.35574	0.0838375	-0.221663	-1.38763	0.0941555	0.113292	0.746562	0.284779	0.0152087	-0.679327
0.468844	1.33126	1.16053	-0.583524	-0.920027	-1.05799	0.0600227	-0.140531	0.641738	0.0290541	-0.214975	-0.776709
0.401617	0.545722	1.1245	-1.21637	-0.604952	-0.875035	0.568215	0.041973	0.486666	0.208354	-0.0399165	-0.724882
-0.216334	-1.4764	0.348614	0.193522	2.15345	-0.251316	-0.0461889	-0.388013	0.671568	0.155735	-0.36881	-0.763775
0.0232808	0.626178	0.887709	-0.669803	-0.883882	-0.915773	0.461244	0.361127	0.716492	0.214692	-0.233219	-0.698874
-0.131155	-1.26605	0.830555	-0.0832805	1.50287	-0.69113	0.342282	-0.377435	0.560192	-0.0978683	0.103162	-0.731374
0.112353	-0.746597	1.10291	-0.0408787	1.3957	-0.854649	-0.22305	-0.58373	0.552814	0.126623	-0.0451281	-0.789627
-0.78894	-0.284982	1.63244	0.968439	0.504899	-1.55466	-0.43687	-0.367631	0.634295	0.238491	0.0871661	-0.672804
0.180367	1.61619	1.35574	-0.185888	-0.974924	-1.22655	-0.131548	-0.240329	0.589763	0.0699774	-0.366416	-0.679327
-0.110148	1.14032	1.16053	-0.0405984	-0.978744	-1.09177	0.496052	0.0357283	0.479345	-0.335873	-0.293595	-0.521645
0.419741	0.855223	0.787754	-0.803034	-1.03327	-0.595393	0.363085	0.136656	0.589763	0.0348483	-0.0562135	-0.763775
-0.534375	-1.06831	1.23269	0.250164	1.14184	-1.26689	0.18895	-0.0272718	0.799421	0.161596	-0.12759	-0.757303
-0.750609	-0.890025	0.916322	1.30414	0.475518	-0.83425	-0.237953	0.383121	0.626859	-0.278532	-0.0401255	-0.672804
0.356753	0.88389	1.08852	0.328128	-0.0243439	-1.79383	-0.13991	-0.275223	0.716492	-0.534262	-0.670684	0.00107135
0.69473	0.719325	1.3195	-0.475857	-0.538376	-1.29376	-0.36509	0.188321	0.664101	0.133925	-0.438604	-0.672804
0.943994	-0.32613	1.4356	-1.18835	0.154072	-1.07826	0.439413	0.441031	0.233698	-0.151722	-0.408069	-0.607347
-0.909356	0.925653	1.06694	0.542518	-0.500911	-1.15248	0.0137802	-0.116662	0.761634	0.355608	-0.378717	-0.646669
-0.688995	0.864343	1.15332	0.668634	-0.0645905	-1.09177	0.0204129	-0.453742	0.724	0.01183	-0.396488	-0.757303
-0.197858	-1.43803	0.923479	-0.125116	1.5385	-0.793418	0.310094	-0.466174	0.582362	0.0408166	0.373489	-0.711886
-0.356298	-0.175618	1.27607	0.457081	0.0345507	-1.3139	0.106669	0.0933685	0.664101	-0.192527	0.0320106	-0.613911
-0.380398	0.0374206	1.4356	0.311515	-0.182363	-1.36754	0.304408	-0.165301	0.612003	-0.284341	0.286405	-0.672804
0.134501	0.121705	1.08132	-0.102575	-0.913755	-1.29376	-0.227933	0.23457	0.479345	0.163365	0.585354	-0.287354
0.223605	0.672741	1.1173	0.022063	-1.34145	-0.963242	-0.072353	0.55887	0.612003	-0.0978047	0.0151197	-0.737862
-0.155237	0.441786	1.2833	0.396369	-0.817519	-1.18617	-0.360334	0.20204	0.716492	0.143941	0.0971537	-0.78317
0.36258	0.446472	1.64706	-0.743566	-0.0837578	-1.38094	0.330804	-0.625015	0.413706	0.0931383	0.269449	-0.685847
0.356753	0.651008	1.08852	-0.331725	-0.500422	-1.18617	0.154803	0.247891	0.769179	-0.156538	-0.305778	-0.672804
-0.346553	0.947224	0.320477	0.831097	-1.03905	-0.403128	-0.234838	0.0240066	0.77673	-0.226397	0.0429189	-0.666276
1.3639	-0.884697	0.709425	-1.24324	0.597774	-0.711612	0.112975	0.213003	0.634295	-0.220873	-0.0346592	-0.653209
0.797374	-0.384531	0.923479	-0.984108	0.054916	-0.922558	0.509693	0.0992527	0.619428	-0.351232	0.266536	-0.587631
0.535651	0.079554	1.16053	-1.03659	-0.617885	-1.26689	0.415426	0.100451	0.739036	0.158302	0.461294	-0.600779
-0.735061	-0.68549	1.22547	0.768566	0.686679	-1.28704	-0.460618	-0.233699	0.574966	0.43289	0.207464	-0.475207
-0.313122	0.0160386	1.44287	0.74637	-0.379656	-1.35413	-0.53624	-0.0457576	0.634295	0.110543	0.402102	-0.685847
-0.975337	0.622038	1.83782	0.70579	0.310984	-1.3139	0.202805	-0.803195	0.176795	0.0581004	-0.116995	-0.724882
-0.0212229	0.464736	1.40653	0.894586	-0.519631	-1.22655	-0.43826	0.372644	0.516008	-0.399741	-0.426697	-0.692363
0.497143	0.273814	1.58129	-0.552247	-0.395381	-1.70101	-0.705103	-0.138462	0.493993	0.755526	0.141325	-0.361561
0.00121286	0.897565	1.61782	-0.162666	-0.511939	-1.74082	0.171081	-0.0731883	0.936753	-0.0169271	-0.318832	-0.78317
-0.199934	0.825026	1.2833	0.272565	-0.78078	-1.05799	0.0456382	-0.550136	0.399181	-0.0520392	0.447489	-0.659745
0.601577	-0.534909	1.1101	-0.458153	0.631456	-1.06475	0.092893	-0.454969	0.612003	-0.249649	0.281055	-0.666276
-0.155925	0.208503	1.4356	0.063107	0.132889	-1.41441	0.107555	-0.0909549	0.746562	-0.01124	-0.381014	-0.731374
-1.40202	0.203652	0.624182	1.02486	-0.084596	-1.03771	-0.225555	0.390885	0.664101	0.625274	-0.510122	-0.23985
-0.466841	-1.343	1.18937	0.126107	0.947628	-1.139	-0.184583	0.281586	0.604584	0.514558	0.0542795	-0.613911
0.359077	-0.218421	1.31226	-0.374575	0.154102	-1.0715	0.25041	0.117545	0.567576	-0.281029	-0.067008	-0.789627
-1.32963	0.316967	1.6032	1.03158	-0.672482	-1.50797	-0.053117	0.0620897	0.724	0.356749	0.20128	-0.776709
0.359303	0.399792	1.33399	-0.645026	-1.17655	-1.11876	0.259687	0.479867	0.671568	0.0743717	0.199471	-0.866813
0.379848	0.461528	1.16774	-0.395447	0.512025	-1.0715	0.12881	-0.595108	0.326882	-0.0711694	-0.45547	-0.421881
0.554211	-0.785023	0.930638	0.356575	0.712127	-1.01065	-0.466165	-0.314558	0.552814	-0.409919	0.315779	-0.44191
-0.58913	0.730063	1.83046	0.877631	-1.18949	-1.88641	0.0622072	0.0769122	0.998458	-0.300303	0.32286	-0.911588
0.561088	-0.30404	1.35574	-0.28871	0.330344	-1.35413	-0.229859	-0.266101	0.852585	0.0288671	0.151009	-0.841145
0.266473	1.06885	0.909167	0.0430007	-0.563511	-0.963242	-0.428327	-0.227763	0.589763	0.141965	-0.299414	-0.515024
-0.492946	0.422624	1.45741	0.568343	0.315218	-0.847851	-0.457295	-0.742066	0.0850278	0.359544	-0.0345008	-0.698874
0.815499	0.188549	1.69831	-0.452037	0.0147138	-1.52799	-0.255967	-0.252237	0.81458	-0.191925	-0.0336654	-0.943459
0.532975	-0.469689	0.987962	-0.739547	1.36592	-0.595393	0.262747	-0.70881	0.290936	0.0177866	-0.234444	-0.646669
-0.178862	-0.584356	1.53022	-0.330949	0.647536	-1.26689	0.49352	-0.20203	0.560192	0.11514	0.0806809	-0.789627
-0.131947	-0.301252	1.0382	-0.925242	-0.024518	-1.54799	0.344067	0.369956	0.612003	0.739033	-0.142218	-0.0959907
-0.642318	-0.216691	1.0382	0.390195	0.112178	-1.72755	-0.207801	0.139138	0.769179	0.471117	-0.125407	-0.033702
-0.709331	0.565851	1.05976	0.291729	-0.479573	-1.26017	0.027016	0.449202	0.694003	0.368446	-0.572735	-0.455242
1.04805	0.16445	1.16774	-1.10164	0.0148633	-1.17944	0.155273	-0.226187	0.799421	-0.0914976	-0.148961	-0.79608
0.561442	0.0587069	1.3775	-0.973945	0.390345	-1.28033	0.625579	-0.0325757	0.46472	-0.211591	-0.579011	-0.541484
0.153296	-1.4959	0.320477	0.0011509	1.42293	-0.18902	-0.0327427	0.307442	0.626859	-0.0458615	-0.221312	-0.737862
-0.370327	1.49377	0.510858	0.149334	-1.11436	-0.581694	0.334838	-0.0334599	0.731515	-0.127658	-0.333887	-0.659745
-0.666452	-0.238527	1.13891	0.355877	0.313118	-1.07826	0.227805	-0.0462061	0.731515	0.063466	0.0369213	-0.789627
0.319783	0.471489	1.90411	-1.34711	-0.261832	-1.28704	0.841837	-0.230561	0.176795	0.189658	-0.121629	-0.79608
-0.087842	0.991401	1.14611	0.0632297	-0.458634	-1.34743	0.00700685	0.321494	0.671568	0.0477236	-0.80869	-0.475207
0.202082	0.419966	1.23992	0.393296	0.172064	-1.45454	-0.220563	-0.0143514	0.739036	-0.341091	-0.567796	-0.541484
-0.79715	-0.153175	1.01666	0.794415	0.0149129	-1.06475	-0.430246	0.307672	0.634295	0.380906	-0.302621	-0.594207
-0.268274	-0.24069	1.45014	-0.350746	0.369716	-1.36084	0.330847	0.0613959	0.612003	0.296003	-0.244419	-0.692363
0.930459	-0.258218	0.937798	-1.23834	0.695485	-0.847851	0.283522	-0.00784332	0.574966	0.0586351	-0.557015	-0.633578
0.810164	0.230131	1.47196	-0.499024	0.570784	-1.12551	-0.0837631	-0.673415	0.399181	-0.202085	-0.249291	-0.718386
0.448169	-0.516313	1.2833	-0.226781	0.291126	-1.32731	-0.14637	0.443186	0.701493	-0.0113583	-0.312745	-0.627026
0.272239	0.25282	1.64706	-0.18289	-0.141205	-1.78721	0.242832	-0.585519	0.799421	-0.302561	0.359294	-0.646669
0.337418	0.250904	1.38475	-0.0816461	-0.0640633	-1.37424	-0.0129415	-0.330999	0.671568	-0.179657	0.214317	-0.679327
0.697514	-0.0481513	1.45741	-0.453089	0.014748	-1.44785	0.112807	0.33242	0.619428	-0.261962	-0.328992	-0.640126
-0.488515	0.482445	1.14611	-0.0811259	-0.592454	-1.59463	0.193627	0.334917	0.694003	0.340803	-0.302648	-0.219423
0.872055	-0.345694	1.25437	-0.330177	0.192326	-1.34743	0.0136974	0.303399	0.701493	-0.473024	-0.302023	-0.613911
-0.198393	1.36797	1.01666	0.446347	-1.25729	-0.533709	-0.0946331	0.23374	0.18389	-0.0637147	-0.417286	-0.653209
0.942595	1.07938	0.574556	-0.906325	-0.889663	-0.69113	0.419944	0.235784	0.530713	-0.511678	-0.381431	-0.428562
-0.290547	0.46503	1.42833	0.332662	-0.478733	-1.3206	-0.156417	0.378044	0.493993	0.175394	-0.468423	-0.627026
0.828613	-0.111852	1.30502	-0.784633	0.211763	-1.39433	0.122621	-0.0145601	0.883102	-0.16609	-0.181759	-0.79608
-0.68229	-0.152287	0.816282	0.424301	0.196529	-0.60224	-0.103475	-0.310647	0.428254	0.420782	0.20446	-0.620471
